ID_Empleado,Sexo,Fecha_Nacimiento,Puesto_Aerolinea,Fecha_Ingreso,Fecha_Salida,Costo_Salida,Costo_Contratacion,Encuesta_Salida,Motivo_Abandono
VAT-001070,Femenino,1972-05-22,Mecánico de aviones,2023-08-02,2023-08-30,15214,15171,Satisfecho,Mejor oferta laboral
VAT-001071,Femenino,1995-12-05,Agente de servicio al cliente,2023-07-05,,0,21695,N/A,N/A
VAT-001072,Masculino,1969-08-24,Gerente de operaciones,2023-01-25,,0,19568,N/A,N/A
VAT-001073,Masculino,1981-06-26,Gerente de operaciones,2023-07-16,,0,13075,N/A,N/A
VAT-001074,Masculino,1980-07-28,Controlador de tráfico aéreo,2023-06-04,,0,24092,N/A,N/A
VAT-001075,Femenino,1996-12-28,Agente de servicio al cliente,2022-11-11,,0,19016,N/A,N/A
VAT-001076,Femenino,1973-01-20,Agente de servicio al cliente,2022-10-12,,0,10751,N/A,N/A
VAT-001077,Femenino,1962-04-19,Mecánico de aviones,2023-07-07,,0,25729,N/A,N/A
VAT-001078,Femenino,1966-03-02,Agente de servicio al cliente,2023-03-10,,0,13395,N/A,N/A
VAT-001079,Masculino,1993-08-04,Mecánico de aviones,2023-07-20,,0,13905,N/A,N/A
VAT-001080,Masculino,1989-01-19,Gerente de operaciones,2023-02-16,,0,25076,N/A,N/A
VAT-001081,Femenino,1959-06-12,Mecánico de aviones,2023-06-11,2024-07-21,12900,15610,Satisfecho,Mejor oferta laboral
VAT-001082,Femenino,1972-04-05,Mecánico de aviones,2023-08-25,,0,23272,N/A,N/A
VAT-001083,Masculino,1998-01-28,Gerente de operaciones,2023-08-19,,0,13026,N/A,N/A
VAT-001084,Masculino,1979-04-25,Mecánico de aviones,2023-06-13,2024-06-21,9302,12389,Insatisfecho,Problemas personales
VAT-001085,Femenino,1984-06-21,Gerente de operaciones,2023-01-14,2024-02-06,9129,26714,Insatisfecho,Desacuerdo con la cultura de la empresa
VAT-001086,Masculino,1999-11-09,Gerente de operaciones,2023-02-27,,0,19894,N/A,N/A
VAT-001087,Masculino,1982-02-19,Gerente de operaciones,2023-05-02,,0,23033,N/A,N/A
VAT-001088,Femenino,1979-08-27,Gerente de operaciones,2023-09-12,,0,16241,N/A,N/A
VAT-001089,Masculino,1985-08-19,Agente de servicio al cliente,2023-08-14,,0,16222,N/A,N/A
VAT-001090,Masculino,1973-04-06,Gerente de operaciones,2023-08-02,,0,17924,N/A,N/A
VAT-001091,Femenino,1982-06-12,Agente de servicio al cliente,2023-04-27,,0,17738,N/A,N/A
VAT-001092,Masculino,1979-06-07,Asistente de vuelo,2023-06-09,,0,19027,N/A,N/A
VAT-001093,Femenino,1966-02-13,Gerente de operaciones,2023-02-21,,0,10933,N/A,N/A
VAT-001094,Masculino,1974-12-11,Mecánico de aviones,2023-05-14,,0,11641,N/A,N/A
VAT-001095,Masculino,1979-08-08,Gerente de operaciones,2023-02-15,,0,15330,N/A,N/A
VAT-001096,Masculino,1979-03-02,Gerente de operaciones,2023-05-23,,0,29544,N/A,N/A
VAT-001097,Femenino,1961-03-03,Gerente de operaciones,2022-12-28,,0,29787,N/A,N/A
VAT-001098,Masculino,1975-03-25,Asistente de vuelo,2023-02-21,,0,25392,N/A,N/A
VAT-001099,Masculino,1999-11-10,Agente de servicio al cliente,2023-02-26,,0,15860,N/A,N/A
VAT-001100,Femenino,1970-08-16,Piloto,2023-09-05,,0,19634,N/A,N/A
VAT-001101,Femenino,1983-05-24,Gerente de operaciones,2023-08-20,,0,25737,N/A,N/A
VAT-001102,Femenino,1991-02-28,Agente de servicio al cliente,2022-12-21,,0,11024,N/A,N/A
VAT-001103,Masculino,1976-11-22,Asistente de vuelo,2023-09-08,,0,18389,N/A,N/A
VAT-001104,Masculino,1999-01-03,Agente de servicio al cliente,2023-02-21,,0,18243,N/A,N/A
VAT-001105,Masculino,1968-01-10,Gerente de operaciones,2023-08-17,,0,18293,N/A,N/A
VAT-001106,Femenino,1976-07-20,Gerente de operaciones,2023-01-04,,0,11267,N/A,N/A
VAT-001107,Femenino,1961-08-19,Agente de servicio al cliente,2023-08-25,,0,24072,N/A,N/A
VAT-001108,Masculino,1992-11-01,Gerente de operaciones,2023-05-06,,0,10584,N/A,N/A
VAT-001109,Femenino,1997-11-04,Gerente de operaciones,2023-06-16,,0,17997,N/A,N/A
VAT-001110,Masculino,1962-11-11,Agente de servicio al cliente,2023-01-17,,0,18832,N/A,N/A
VAT-001111,Masculino,1995-04-28,Agente de servicio al cliente,2023-02-11,,0,21958,N/A,N/A
VAT-001112,Masculino,1972-09-12,Gerente de operaciones,2023-07-14,,0,12760,N/A,N/A
VAT-001113,Masculino,1972-06-04,Gerente de operaciones,2023-04-03,2023-04-24,13329,20661,Satisfecho,Mejor oferta laboral
VAT-001114,Femenino,1980-11-07,Gerente de operaciones,2023-08-06,,0,16674,N/A,N/A
VAT-001115,Masculino,1995-06-03,Mecánico de aviones,2023-05-30,,0,11549,N/A,N/A
VAT-001116,Femenino,1969-02-17,Agente de servicio al cliente,2023-06-02,,0,14612,N/A,N/A
VAT-001117,Masculino,1992-10-21,Gerente de operaciones,2023-08-19,,0,25941,N/A,N/A
VAT-001118,Femenino,1968-06-27,Mecánico de aviones,2023-01-19,,0,29341,N/A,N/A
VAT-001119,Femenino,1979-12-25,Gerente de operaciones,2023-03-30,,0,23076,N/A,N/A
VAT-001120,Masculino,1978-09-12,Controlador de tráfico aéreo,2023-05-31,,0,24951,N/A,N/A
VAT-001121,Femenino,1996-07-10,Controlador de tráfico aéreo,2023-07-12,,0,11362,N/A,N/A
VAT-001122,Masculino,1994-01-17,Agente de servicio al cliente,2023-01-26,,0,25550,N/A,N/A
VAT-001123,Femenino,1979-04-23,Gerente de operaciones,2022-12-12,,0,28355,N/A,N/A
VAT-001124,Masculino,1974-05-27,Agente de servicio al cliente,2023-03-23,,0,23015,N/A,N/A
VAT-001125,Masculino,1963-12-13,Gerente de operaciones,2023-07-15,,0,14283,N/A,N/A
VAT-001126,Femenino,1990-02-01,Gerente de operaciones,2023-04-29,,0,18972,N/A,N/A
VAT-001127,Femenino,1981-02-05,Mecánico de aviones,2022-12-12,,0,18676,N/A,N/A
VAT-001128,Masculino,1992-04-07,Gerente de operaciones,2023-04-16,,0,29029,N/A,N/A
VAT-001129,Masculino,1993-05-13,Agente de servicio al cliente,2022-11-17,,0,13455,N/A,N/A
VAT-001130,Femenino,1990-06-22,Piloto,2022-12-10,2024-05-27,9732,11138,Neutral,Problemas personales
VAT-001131,Masculino,1997-01-01,Gerente de operaciones,2022-12-18,2023-04-30,13389,18660,Neutral,Problemas personales
VAT-001132,Femenino,1964-03-25,Agente de servicio al cliente,2023-04-11,,0,17237,N/A,N/A
VAT-001133,Femenino,1975-12-09,Agente de servicio al cliente,2023-09-01,,0,15629,N/A,N/A
VAT-001134,Femenino,1980-07-28,Agente de servicio al cliente,2022-10-09,,0,28596,N/A,N/A
VAT-001135,Masculino,1976-12-01,Gerente de operaciones,2023-08-15,,0,20259,N/A,N/A
VAT-001136,Masculino,1998-12-05,Mecánico de aviones,2023-02-21,,0,19209,N/A,N/A
VAT-001137,Masculino,1983-11-06,Gerente de operaciones,2023-01-22,,0,22088,N/A,N/A
VAT-001138,Femenino,1995-11-22,Gerente de operaciones,2022-12-19,,0,29543,N/A,N/A
VAT-001139,Femenino,1986-12-26,Gerente de operaciones,2023-06-23,,0,19221,N/A,N/A
VAT-001140,Femenino,1992-11-08,Gerente de operaciones,2023-07-27,,0,11827,N/A,N/A
VAT-001141,Masculino,1981-06-08,Gerente de operaciones,2023-06-19,,0,15694,N/A,N/A
VAT-001142,Masculino,1994-10-25,Controlador de tráfico aéreo,2023-08-27,,0,25002,N/A,N/A
VAT-001143,Femenino,1976-10-26,Mecánico de aviones,2023-01-30,,0,16412,N/A,N/A
VAT-001144,Femenino,1997-04-25,Gerente de operaciones,2023-04-16,2023-11-05,8120,15319,Insatisfecho,Problemas personales
VAT-001145,Femenino,1990-01-01,Gerente de operaciones,2023-06-11,,0,26437,N/A,N/A
VAT-001146,Femenino,1976-11-28,Gerente de operaciones,2023-07-03,,0,26219,N/A,N/A
VAT-001147,Masculino,1994-11-16,Controlador de tráfico aéreo,2023-08-31,,0,22509,N/A,N/A
VAT-001148,Femenino,1985-09-21,Gerente de operaciones,2023-03-18,,0,13255,N/A,N/A
VAT-001149,Femenino,1978-12-04,Controlador de tráfico aéreo,2023-08-12,,0,21995,N/A,N/A
VAT-001150,Femenino,1961-02-19,Agente de servicio al cliente,2023-04-18,,0,26719,N/A,N/A
VAT-001151,Masculino,1971-04-17,Agente de servicio al cliente,2022-12-18,,0,25395,N/A,N/A
VAT-001152,Masculino,1970-11-28,Gerente de operaciones,2023-05-13,,0,25344,N/A,N/A
VAT-001153,Masculino,1967-08-05,Agente de servicio al cliente,2023-05-12,,0,21442,N/A,N/A
VAT-001154,Masculino,1977-07-06,Asistente de vuelo,2023-04-02,,0,29594,N/A,N/A
VAT-001155,Masculino,1998-12-25,Agente de servicio al cliente,2023-07-26,,0,27935,N/A,N/A
VAT-001156,Femenino,1995-08-20,Mecánico de aviones,2023-07-07,,0,29562,N/A,N/A
VAT-001157,Masculino,1964-05-09,Gerente de operaciones,2022-10-17,,0,14875,N/A,N/A
VAT-001158,Femenino,1982-04-13,Gerente de operaciones,2023-04-05,,0,20263,N/A,N/A
VAT-001159,Masculino,1978-01-07,Agente de servicio al cliente,2023-04-29,,0,29037,N/A,N/A
VAT-001160,Femenino,1970-01-09,Controlador de tráfico aéreo,2022-11-11,2023-12-10,17096,19704,Neutral,Falta de oportunidades de crecimiento
VAT-001161,Masculino,1980-10-11,Agente de servicio al cliente,2023-03-22,,0,10615,N/A,N/A
VAT-001162,Femenino,1992-03-25,Gerente de operaciones,2023-01-18,,0,28822,N/A,N/A
VAT-001163,Masculino,1990-09-23,Gerente de operaciones,2023-04-08,2023-10-31,18618,27361,Satisfecho,Problemas personales
VAT-001164,Masculino,1965-05-03,Agente de servicio al cliente,2022-12-26,,0,29675,N/A,N/A
VAT-001165,Femenino,1976-10-20,Gerente de operaciones,2023-02-02,,0,10026,N/A,N/A
VAT-001166,Masculino,1981-10-14,Gerente de operaciones,2023-09-27,,0,14758,N/A,N/A
VAT-001167,Masculino,1986-11-09,Agente de servicio al cliente,2023-04-11,,0,18809,N/A,N/A
VAT-001168,Femenino,1999-07-03,Gerente de operaciones,2022-10-29,,0,10451,N/A,N/A
VAT-001169,Masculino,1990-01-15,Agente de servicio al cliente,2022-12-10,,0,13648,N/A,N/A
VAT-001170,Femenino,1959-05-09,Agente de servicio al cliente,2023-05-26,,0,21684,N/A,N/A
VAT-001171,Masculino,1996-12-15,Agente de servicio al cliente,2023-01-17,,0,14561,N/A,N/A
VAT-001172,Masculino,1997-07-01,Gerente de operaciones,2023-05-09,,0,14166,N/A,N/A
VAT-001173,Femenino,1966-09-27,Gerente de operaciones,2023-03-11,2023-08-11,18346,26350,Satisfecho,Problemas personales
VAT-001174,Femenino,1982-10-12,Agente de servicio al cliente,2023-01-19,,0,27622,N/A,N/A
VAT-001175,Masculino,1977-06-13,Controlador de tráfico aéreo,2023-04-20,,0,14611,N/A,N/A
VAT-001176,Masculino,1982-04-10,Mecánico de aviones,2023-09-08,,0,21501,N/A,N/A
VAT-001177,Masculino,1977-12-11,Mecánico de aviones,2022-10-27,2024-06-07,15657,13697,Satisfecho,Mejor oferta laboral
VAT-001178,Femenino,1993-03-08,Gerente de operaciones,2023-04-28,,0,23796,N/A,N/A
VAT-001179,Masculino,1979-10-15,Gerente de operaciones,2023-02-08,,0,24950,N/A,N/A
VAT-001180,Femenino,1996-12-16,Mecánico de aviones,2023-04-27,,0,16604,N/A,N/A
VAT-001181,Femenino,1980-09-12,Agente de servicio al cliente,2023-05-18,,0,29902,N/A,N/A
VAT-001182,Masculino,1985-08-25,Agente de servicio al cliente,2023-07-23,2023-12-03,17255,15237,Satisfecho,Falta de oportunidades de crecimiento
VAT-001183,Femenino,1978-12-08,Agente de servicio al cliente,2023-05-10,,0,10610,N/A,N/A
VAT-001184,Masculino,1975-05-09,Agente de servicio al cliente,2023-04-22,,0,10806,N/A,N/A
VAT-001185,Masculino,1974-01-26,Asistente de vuelo,2022-12-02,,0,15414,N/A,N/A
VAT-001186,Masculino,1979-11-24,Agente de servicio al cliente,2023-04-08,,0,26992,N/A,N/A
VAT-001187,Femenino,1989-01-13,Gerente de operaciones,2023-05-18,,0,22636,N/A,N/A
VAT-001188,Masculino,1992-11-08,Mecánico de aviones,2022-12-22,,0,25507,N/A,N/A
VAT-001189,Masculino,1971-07-28,Gerente de operaciones,2022-11-06,,0,27865,N/A,N/A
VAT-001190,Femenino,1987-05-27,Gerente de operaciones,2023-06-28,,0,20815,N/A,N/A
VAT-001191,Masculino,1962-07-14,Agente de servicio al cliente,2022-10-10,,0,18293,N/A,N/A
VAT-001192,Femenino,1987-02-28,Gerente de operaciones,2023-06-12,,0,26685,N/A,N/A
VAT-001193,Femenino,1991-08-14,Gerente de operaciones,2023-06-14,,0,16810,N/A,N/A
VAT-001194,Masculino,1984-10-06,Gerente de operaciones,2023-04-19,,0,29000,N/A,N/A
VAT-001195,Masculino,1965-05-06,Gerente de operaciones,2023-08-26,,0,18923,N/A,N/A
VAT-001196,Masculino,1977-01-02,Controlador de tráfico aéreo,2022-11-22,,0,20279,N/A,N/A
VAT-001197,Masculino,1999-03-01,Mecánico de aviones,2023-02-26,,0,22746,N/A,N/A
VAT-001198,Femenino,1994-03-18,Mecánico de aviones,2023-04-11,,0,10257,N/A,N/A
VAT-001199,Femenino,1993-12-16,Gerente de operaciones,2023-06-19,,0,13191,N/A,N/A
VAT-001200,Femenino,1972-03-16,Controlador de tráfico aéreo,2022-10-30,,0,22774,N/A,N/A
VAT-001201,Femenino,1963-08-02,Mecánico de aviones,2023-09-01,,0,18517,N/A,N/A
VAT-001202,Masculino,1970-04-08,Gerente de operaciones,2022-12-19,,0,21751,N/A,N/A
VAT-001203,Masculino,1999-07-17,Controlador de tráfico aéreo,2022-10-28,,0,11587,N/A,N/A
VAT-001204,Femenino,1964-06-02,Gerente de operaciones,2023-06-21,,0,25037,N/A,N/A
VAT-001205,Femenino,1985-07-06,Piloto,2023-06-25,,0,11747,N/A,N/A
VAT-001206,Femenino,1983-04-24,Gerente de operaciones,2023-09-18,2024-07-18,9138,26934,Neutral,Falta de oportunidades de crecimiento
VAT-001207,Femenino,1971-05-12,Piloto,2023-05-01,,0,27458,N/A,N/A
VAT-001208,Femenino,1979-05-04,Mecánico de aviones,2023-02-13,,0,23147,N/A,N/A
VAT-001209,Masculino,1962-01-11,Gerente de operaciones,2023-07-03,,0,19360,N/A,N/A
VAT-001210,Femenino,1974-02-25,Gerente de operaciones,2023-02-22,,0,15697,N/A,N/A
VAT-001211,Femenino,1964-10-09,Gerente de operaciones,2022-11-25,,0,17862,N/A,N/A
VAT-001212,Femenino,1971-02-24,Gerente de operaciones,2023-06-21,,0,21011,N/A,N/A
VAT-001213,Masculino,1961-05-16,Gerente de operaciones,2023-07-09,,0,27281,N/A,N/A
VAT-001214,Femenino,1971-03-06,Gerente de operaciones,2023-05-19,,0,19712,N/A,N/A
VAT-001215,Femenino,1974-03-25,Asistente de vuelo,2023-01-23,,0,24030,N/A,N/A
VAT-001216,Femenino,1981-07-18,Piloto,2023-03-27,,0,22070,N/A,N/A
VAT-001217,Femenino,1965-12-01,Controlador de tráfico aéreo,2023-09-28,,0,11743,N/A,N/A
VAT-001218,Femenino,1982-09-11,Gerente de operaciones,2023-06-23,,0,16002,N/A,N/A
VAT-001219,Femenino,1963-09-03,Gerente de operaciones,2023-04-30,,0,16307,N/A,N/A
VAT-001220,Masculino,1972-04-19,Gerente de operaciones,2022-12-14,,0,11279,N/A,N/A
VAT-001221,Femenino,1977-08-04,Gerente de operaciones,2023-05-24,,0,25473,N/A,N/A
VAT-001222,Masculino,1987-08-11,Gerente de operaciones,2023-08-01,,0,19382,N/A,N/A
VAT-001223,Masculino,1971-02-20,Agente de servicio al cliente,2022-10-25,,0,20387,N/A,N/A
VAT-001224,Masculino,1980-12-11,Agente de servicio al cliente,2022-12-22,,0,20380,N/A,N/A
VAT-001225,Femenino,1978-05-06,Agente de servicio al cliente,2022-12-27,,0,24983,N/A,N/A
VAT-001226,Masculino,1996-08-14,Mecánico de aviones,2022-10-31,,0,26398,N/A,N/A
VAT-001227,Masculino,1988-08-25,Agente de servicio al cliente,2023-09-25,,0,15814,N/A,N/A
VAT-001228,Femenino,1988-03-20,Gerente de operaciones,2023-06-18,,0,22048,N/A,N/A
VAT-001229,Femenino,1961-04-27,Gerente de operaciones,2023-08-17,,0,24751,N/A,N/A
VAT-001230,Masculino,1986-06-23,Controlador de tráfico aéreo,2023-04-15,,0,21395,N/A,N/A
VAT-001231,Masculino,1967-06-12,Agente de servicio al cliente,2023-09-14,,0,29736,N/A,N/A
VAT-001232,Femenino,1959-04-18,Gerente de operaciones,2023-05-12,,0,24449,N/A,N/A
VAT-001233,Masculino,1976-02-07,Agente de servicio al cliente,2023-07-09,,0,27064,N/A,N/A
VAT-001234,Masculino,1964-04-14,Gerente de operaciones,2023-01-12,,0,12911,N/A,N/A
VAT-001235,Femenino,1996-12-13,Gerente de operaciones,2023-07-21,,0,22484,N/A,N/A
VAT-001236,Masculino,1976-05-16,Gerente de operaciones,2023-06-04,,0,19406,N/A,N/A
VAT-001237,Femenino,1995-09-14,Mecánico de aviones,2023-01-23,,0,20664,N/A,N/A
VAT-001238,Masculino,1986-07-07,Agente de servicio al cliente,2022-12-16,,0,14256,N/A,N/A
VAT-001239,Masculino,1973-08-03,Asistente de vuelo,2023-06-19,,0,28459,N/A,N/A
VAT-001240,Masculino,1988-06-17,Mecánico de aviones,2022-12-15,,0,11385,N/A,N/A
VAT-001241,Masculino,1972-03-22,Agente de servicio al cliente,2022-11-10,2023-11-26,7144,10568,Insatisfecho,Mejor oferta laboral
VAT-001242,Masculino,1973-04-16,Asistente de vuelo,2023-01-14,,0,17877,N/A,N/A
VAT-001243,Femenino,1974-09-14,Mecánico de aviones,2023-06-29,,0,23705,N/A,N/A
VAT-001244,Masculino,1984-05-28,Gerente de operaciones,2023-02-18,,0,19680,N/A,N/A
VAT-001245,Femenino,1974-07-23,Mecánico de aviones,2023-08-08,,0,24943,N/A,N/A
VAT-001246,Femenino,1973-08-11,Agente de servicio al cliente,2022-10-30,2023-11-02,12240,25498,Satisfecho,Falta de oportunidades de crecimiento
VAT-001247,Femenino,1973-04-10,Mecánico de aviones,2022-10-02,,0,26078,N/A,N/A
VAT-001248,Femenino,1966-04-18,Piloto,2023-03-31,,0,22292,N/A,N/A
VAT-001249,Femenino,1998-11-18,Piloto,2023-09-14,,0,26314,N/A,N/A
VAT-001250,Masculino,1999-02-09,Gerente de operaciones,2022-11-26,,0,26999,N/A,N/A
VAT-001251,Masculino,1988-06-08,Gerente de operaciones,2023-03-04,2024-04-06,19149,17930,Satisfecho,Cambio de carrera
VAT-001252,Femenino,1991-04-19,Piloto,2023-09-21,2024-09-04,13678,27572,Insatisfecho,Mejor oferta laboral
VAT-001253,Femenino,1975-03-12,Agente de servicio al cliente,2023-07-31,,0,16376,N/A,N/A
VAT-001254,Femenino,1983-01-27,Agente de servicio al cliente,2023-02-03,,0,10050,N/A,N/A
VAT-001255,Femenino,1989-09-13,Agente de servicio al cliente,2023-09-21,,0,24852,N/A,N/A
VAT-001256,Masculino,1984-09-28,Mecánico de aviones,2023-02-08,,0,17502,N/A,N/A
VAT-001257,Femenino,1971-02-21,Agente de servicio al cliente,2023-08-27,,0,10075,N/A,N/A
VAT-001258,Masculino,1972-09-05,Gerente de operaciones,2023-03-05,,0,12753,N/A,N/A
VAT-001259,Femenino,1986-02-12,Gerente de operaciones,2022-11-18,,0,14587,N/A,N/A
VAT-001260,Femenino,1987-04-13,Gerente de operaciones,2023-01-16,,0,24628,N/A,N/A
VAT-001261,Femenino,1971-02-25,Gerente de operaciones,2023-07-22,,0,19008,N/A,N/A
VAT-001262,Femenino,1986-05-23,Gerente de operaciones,2023-04-28,2024-05-27,9956,27212,Satisfecho,Falta de oportunidades de crecimiento
VAT-001263,Masculino,1990-05-21,Gerente de operaciones,2022-10-15,,0,28145,N/A,N/A
VAT-001264,Femenino,1971-02-18,Gerente de operaciones,2022-11-22,2023-11-17,5333,19299,Satisfecho,Falta de oportunidades de crecimiento
VAT-001265,Masculino,1964-10-08,Gerente de operaciones,2023-02-07,,0,10993,N/A,N/A
VAT-001266,Masculino,1959-08-02,Mecánico de aviones,2022-10-23,,0,10385,N/A,N/A
VAT-001267,Masculino,1979-12-06,Gerente de operaciones,2022-12-06,,0,20324,N/A,N/A
VAT-001268,Femenino,1983-12-02,Piloto,2022-10-18,,0,11344,N/A,N/A
VAT-001269,Masculino,1983-01-24,Gerente de operaciones,2023-07-18,2023-09-19,14949,13487,Satisfecho,Falta de oportunidades de crecimiento
VAT-001270,Femenino,1973-07-25,Agente de servicio al cliente,2023-05-01,,0,17912,N/A,N/A
VAT-001271,Femenino,1994-08-06,Gerente de operaciones,2023-02-03,,0,23147,N/A,N/A
VAT-001272,Masculino,1991-02-16,Gerente de operaciones,2022-11-25,2024-03-17,17155,13068,Satisfecho,Falta de oportunidades de crecimiento
VAT-001273,Femenino,1969-06-13,Agente de servicio al cliente,2023-06-26,,0,15457,N/A,N/A
VAT-001274,Masculino,1982-01-23,Agente de servicio al cliente,2023-08-06,,0,14042,N/A,N/A
VAT-001275,Masculino,1994-08-25,Gerente de operaciones,2023-07-27,,0,12150,N/A,N/A
VAT-001276,Masculino,1989-08-21,Controlador de tráfico aéreo,2023-04-08,,0,11767,N/A,N/A
VAT-001277,Masculino,1984-01-23,Gerente de operaciones,2023-09-28,,0,14593,N/A,N/A
VAT-001278,Femenino,1967-08-03,Gerente de operaciones,2022-10-24,,0,10725,N/A,N/A
VAT-001279,Femenino,1995-09-10,Controlador de tráfico aéreo,2023-08-18,,0,17016,N/A,N/A
VAT-001280,Masculino,1984-01-20,Agente de servicio al cliente,2023-07-08,,0,19108,N/A,N/A
VAT-001281,Masculino,1959-04-12,Controlador de tráfico aéreo,2023-04-08,,0,13074,N/A,N/A
VAT-001282,Masculino,1971-08-27,Controlador de tráfico aéreo,2023-02-06,,0,12125,N/A,N/A
VAT-001283,Masculino,1963-01-25,Gerente de operaciones,2022-11-10,,0,24281,N/A,N/A
VAT-001284,Femenino,1985-05-25,Agente de servicio al cliente,2023-04-01,,0,26309,N/A,N/A
VAT-001285,Masculino,1983-07-23,Mecánico de aviones,2023-02-22,,0,13295,N/A,N/A
VAT-001286,Femenino,1970-03-07,Gerente de operaciones,2023-06-22,,0,12847,N/A,N/A
VAT-001287,Femenino,1995-01-15,Piloto,2023-02-22,,0,28310,N/A,N/A
VAT-001288,Femenino,1993-06-01,Piloto,2023-02-23,,0,29424,N/A,N/A
VAT-001289,Femenino,1980-10-09,Agente de servicio al cliente,2023-05-04,,0,27593,N/A,N/A
VAT-001290,Femenino,1992-06-20,Gerente de operaciones,2023-03-15,,0,28110,N/A,N/A
VAT-001291,Masculino,1974-03-22,Gerente de operaciones,2023-08-20,,0,12327,N/A,N/A
VAT-001292,Masculino,1987-10-01,Gerente de operaciones,2023-09-16,2024-09-07,5617,23044,Satisfecho,Mejor oferta laboral
VAT-001293,Masculino,1975-08-05,Gerente de operaciones,2023-05-15,,0,19398,N/A,N/A
VAT-001294,Masculino,1971-08-13,Controlador de tráfico aéreo,2023-07-27,,0,17239,N/A,N/A
VAT-001295,Masculino,1960-02-08,Gerente de operaciones,2023-06-03,,0,24191,N/A,N/A
VAT-001296,Masculino,1985-11-13,Controlador de tráfico aéreo,2023-01-18,,0,20673,N/A,N/A
VAT-001297,Femenino,1997-11-13,Gerente de operaciones,2023-03-11,,0,23205,N/A,N/A
VAT-001298,Femenino,1985-03-19,Gerente de operaciones,2022-12-04,,0,29193,N/A,N/A
VAT-001299,Femenino,1987-02-15,Gerente de operaciones,2023-04-12,,0,17335,N/A,N/A
VAT-001300,Masculino,1975-01-04,Mecánico de aviones,2022-11-07,,0,11435,N/A,N/A
VAT-001301,Femenino,1972-03-03,Mecánico de aviones,2023-09-01,,0,15704,N/A,N/A
VAT-001302,Masculino,1995-09-07,Agente de servicio al cliente,2023-01-10,,0,29558,N/A,N/A
VAT-001303,Masculino,1985-06-27,Agente de servicio al cliente,2022-12-06,,0,24503,N/A,N/A
VAT-001304,Femenino,1960-03-02,Gerente de operaciones,2023-09-04,2024-08-15,15438,14237,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-001305,Femenino,1972-04-21,Agente de servicio al cliente,2022-12-26,,0,21843,N/A,N/A
VAT-001306,Masculino,1967-08-03,Gerente de operaciones,2022-11-13,,0,10770,N/A,N/A
VAT-001307,Masculino,1965-07-28,Controlador de tráfico aéreo,2023-01-28,,0,21587,N/A,N/A
VAT-001308,Femenino,1995-11-04,Agente de servicio al cliente,2023-06-29,,0,25748,N/A,N/A
VAT-001309,Masculino,1978-10-21,Gerente de operaciones,2022-10-23,,0,25636,N/A,N/A
